   1.9010000e+03   8.9300000e+02   1.0935000e+04   8.5970000e+03   5.7493505e-01   1.0742502e+04
   1.7520000e+03   1.0420000e+03   1.1936000e+04   7.5960000e+03   6.1309684e-01   1.0097201e+04
   2.1260000e+03   6.6800000e+02   9.0340000e+03   1.0498000e+04   4.9986563e-01   1.1178159e+04
   1.9230000e+03   8.7100000e+02   1.0541000e+04   8.9910000e+03   5.5827287e-01   1.0718950e+04
   1.6640000e+03   1.1300000e+03   1.2668000e+04   6.8640000e+03   6.4194213e-01   1.0648124e+04
   1.9910000e+03   8.0300000e+02   1.0247000e+04   9.2850000e+03   5.4815014e-01   1.1225548e+04
   2.2260000e+03   5.6800000e+02   8.4140000e+03   1.1118000e+04   4.7657440e-01   1.1193029e+04
   1.9940000e+03   8.0000000e+02   1.0397000e+04   9.1350000e+03   5.5500314e-01   1.1165422e+04
   1.7910000e+03   1.0030000e+03   1.1802000e+04   7.7300000e+03   6.0884171e-01   1.0354344e+04
   1.7890000e+03   1.0050000e+03   1.1668000e+04   7.8640000e+03   6.0275016e-01   1.0391206e+04
   2.1880000e+03   6.0600000e+02   8.3410000e+03   1.1191000e+04   4.7160262e-01   1.1390220e+04
   2.1690000e+03   6.2500000e+02   8.7960000e+03   1.0736000e+04   4.9113142e-01   1.1204383e+04
   1.5930000e+03   1.2010000e+03   1.2789000e+04   6.7430000e+03   6.4418167e-01   1.0319648e+04
   2.1930000e+03   6.0100000e+02   8.5360000e+03   1.0996000e+04   4.8056078e-01   1.1219600e+04
   2.0530000e+03   7.4100000e+02   9.4830000e+03   1.0049000e+04   5.1670698e-01   1.1552533e+04
   1.8650000e+03   9.2900000e+02   1.1230000e+04   8.3020000e+03   5.8653588e-01   1.0887203e+04
   2.0030000e+03   7.9100000e+02   1.0256000e+04   9.2760000e+03   5.4909075e-01   1.1184762e+04
   1.8520000e+03   9.4200000e+02   1.1313000e+04   8.2190000e+03   5.8967124e-01   1.0687512e+04
   1.9820000e+03   8.1200000e+02   1.0248000e+04   9.2840000e+03   5.4779181e-01   1.1212122e+04
   1.9160000e+03   8.7800000e+02   1.0779000e+04   8.7530000e+03   5.6861955e-01   1.0939398e+04
   1.5470000e+03   1.2470000e+03   1.3786000e+04   5.7460000e+03   6.8677775e-01   1.0365490e+04
   1.8400000e+03   9.5400000e+02   1.1331000e+04   8.2010000e+03   5.8993998e-01   1.0399496e+04
   1.8660000e+03   9.2800000e+02   1.1241000e+04   8.2910000e+03   5.8707337e-01   1.0595083e+04
   1.9580000e+03   8.3600000e+02   1.0293000e+04   9.2390000e+03   5.4873242e-01   1.1033696e+04
   1.5830000e+03   1.2110000e+03   1.3144000e+04   6.3880000e+03   6.5963451e-01   1.0166940e+04
   2.0790000e+03   7.1500000e+02   9.4130000e+03   1.0119000e+04   5.1473618e-01   1.0688435e+04
   1.6420000e+03   1.1520000e+03   1.3000000e+04   6.5320000e+03   6.5582729e-01   1.0335136e+04
   1.8760000e+03   9.1800000e+02   1.0925000e+04   8.6070000e+03   5.7336737e-01   1.0592553e+04
   1.8770000e+03   9.1700000e+02   1.1298000e+04   8.2340000e+03   5.9011914e-01   1.0911806e+04
   2.0960000e+03   6.9800000e+02   9.5320000e+03   1.0000000e+04   5.2082773e-01   1.1093351e+04
   1.3150000e+03   1.4790000e+03   1.4603000e+04   4.9290000e+03   7.1298038e-01   9.4675522e+03
   1.9430000e+03   8.5100000e+02   1.0658000e+04   8.8740000e+03   5.6440921e-01   1.1057057e+04
   1.7670000e+03   1.0270000e+03   1.1864000e+04   7.6680000e+03   6.1054376e-01   1.0390244e+04
   2.1150000e+03   6.7900000e+02   9.2860000e+03   1.0246000e+04   5.1066022e-01   1.1423453e+04
   1.6770000e+03   1.1170000e+03   1.2429000e+04   7.1030000e+03   6.3181940e-01   1.0224752e+04
   1.7580000e+03   1.0360000e+03   1.2115000e+04   7.4170000e+03   6.2138314e-01   1.0163816e+04
   1.8800000e+03   9.1400000e+02   1.0958000e+04   8.5740000e+03   5.7502463e-01   1.0518545e+04
   2.0850000e+03   7.0900000e+02   9.7970000e+03   9.7350000e+03   5.3220460e-01   1.1548685e+04
   1.7590000e+03   1.0350000e+03   1.1982000e+04   7.5500000e+03   6.1547075e-01   9.3869384e+03
   2.0990000e+03   6.9500000e+02   9.3630000e+03   1.0169000e+04   5.1339246e-01   1.1008412e+04
   1.9870000e+03   8.0700000e+02   1.0348000e+04   9.1840000e+03   5.5249485e-01   1.1113832e+04
   2.0190000e+03   7.7500000e+02   9.6020000e+03   9.9300000e+03   5.2051420e-01   1.0734910e+04
   1.9750000e+03   8.1900000e+02   1.0389000e+04   9.1430000e+03   5.5379378e-01   1.0938726e+04
   2.1720000e+03   6.2200000e+02   8.8730000e+03   1.0659000e+04   4.9471468e-01   1.1406784e+04
   1.9720000e+03   8.2200000e+02   1.0572000e+04   8.9600000e+03   5.6185613e-01   1.1170552e+04
   1.6730000e+03   1.1210000e+03   1.2451000e+04   7.0810000e+03   6.3262564e-01   1.0225767e+04
