   2.3160000e+03   4.7800000e+02   7.6630000e+03   1.1869000e+04   4.4696766e-01   1.2021180e+04
   1.7240000e+03   1.0700000e+03   1.2269000e+04   7.2630000e+03   6.2675804e-01   1.0680025e+04
   2.2160000e+03   5.7800000e+02   8.6470000e+03   1.0885000e+04   4.8656275e-01   1.1611306e+04
   1.9890000e+03   8.0500000e+02   1.0482000e+04   9.0500000e+03   5.5858640e-01   1.1123162e+04
   2.1520000e+03   6.4200000e+02   9.0010000e+03   1.0531000e+04   4.9955209e-01   1.1651578e+04
   2.1940000e+03   6.0000000e+02   8.7840000e+03   1.0748000e+04   4.9171370e-01   1.1302897e+04
   1.8880000e+03   9.0600000e+02   1.1223000e+04   8.3090000e+03   5.8725253e-01   1.1001460e+04
   2.2140000e+03   5.8000000e+02   8.5970000e+03   1.0935000e+04   4.8423363e-01   1.2269025e+04
   2.1360000e+03   6.5800000e+02   9.2250000e+03   1.0307000e+04   5.0886858e-01   1.1627400e+04
   1.8890000e+03   9.0500000e+02   1.1066000e+04   8.4660000e+03   5.8026516e-01   1.1229185e+04
   1.9330000e+03   8.6100000e+02   1.0973000e+04   8.5590000e+03   5.7807041e-01   1.1004417e+04
   2.0330000e+03   7.6100000e+02   1.0267000e+04   9.2650000e+03   5.5092717e-01   1.1272179e+04
   1.9380000e+03   8.5600000e+02   1.0724000e+04   8.8080000e+03   5.6714145e-01   1.1297560e+04
   2.0450000e+03   7.4900000e+02   1.0251000e+04   9.2810000e+03   5.5074801e-01   1.1683007e+04
   1.8370000e+03   9.5700000e+02   1.1398000e+04   8.1340000e+03   5.9280659e-01   1.0352088e+04
   2.0770000e+03   7.1700000e+02   9.4560000e+03   1.0076000e+04   5.1657261e-01   1.1513339e+04
   2.2180000e+03   5.7600000e+02   8.7420000e+03   1.0790000e+04   4.9090746e-01   1.1960984e+04
   2.4490000e+03   3.4500000e+02   6.1510000e+03   1.3381000e+04   3.8520111e-01   1.3030359e+04
   2.0270000e+03   7.6700000e+02   9.9110000e+03   9.6210000e+03   5.3471289e-01   1.0994995e+04
   2.2130000e+03   5.8100000e+02   8.7050000e+03   1.0827000e+04   4.8902625e-01   1.1891254e+04
   1.9710000e+03   8.2300000e+02   1.0899000e+04   8.6330000e+03   5.7645794e-01   1.0991965e+04
   2.2160000e+03   5.7800000e+02   8.4330000e+03   1.1099000e+04   4.7697752e-01   1.1775603e+04
   2.0630000e+03   7.3100000e+02   9.9260000e+03   9.6060000e+03   5.3699722e-01   1.1828157e+04
   1.7750000e+03   1.0190000e+03   1.1965000e+04   7.5670000e+03   6.1542596e-01   1.0529727e+04
   2.2740000e+03   5.2000000e+02   8.1900000e+03   1.1342000e+04   4.6869121e-01   1.1910074e+04
   2.3030000e+03   4.9100000e+02   7.1910000e+03   1.2341000e+04   4.2524411e-01   1.1838110e+04
   1.9140000e+03   8.8000000e+02   1.1193000e+04   8.3390000e+03   5.8707337e-01   1.0842225e+04
   2.2490000e+03   5.4500000e+02   8.3170000e+03   1.1215000e+04   4.7325988e-01   1.1550730e+04
   1.9620000e+03   8.3200000e+02   1.0641000e+04   8.8910000e+03   5.6449879e-01   1.0872998e+04
   1.9120000e+03   8.8200000e+02   1.0876000e+04   8.6560000e+03   5.7278509e-01   1.1047277e+04
   1.9570000e+03   8.3700000e+02   1.0637000e+04   8.8950000e+03   5.6409567e-01   1.1374220e+04
   2.1220000e+03   6.7200000e+02   9.5110000e+03   1.0021000e+04   5.2105169e-01   1.1428541e+04
   1.8750000e+03   9.1900000e+02   1.1229000e+04   8.3030000e+03   5.8693899e-01   1.0949388e+04
   2.0520000e+03   7.4200000e+02   9.7460000e+03   9.7860000e+03   5.2844218e-01   1.0892722e+04
   2.0730000e+03   7.2100000e+02   9.7840000e+03   9.7480000e+03   5.3108483e-01   1.1457261e+04
   1.9400000e+03   8.5400000e+02   1.1039000e+04   8.4930000e+03   5.8134014e-01   1.1156297e+04
   2.1850000e+03   6.0900000e+02   8.8540000e+03   1.0678000e+04   4.9444594e-01   1.1582778e+04
   2.3890000e+03   4.0500000e+02   7.0980000e+03   1.2434000e+04   4.2493057e-01   1.2508480e+04
   2.4880000e+03   3.0600000e+02   5.8620000e+03   1.3670000e+04   3.7400340e-01   1.2851511e+04
   1.8210000e+03   9.7300000e+02   1.1625000e+04   7.9070000e+03   6.0225746e-01   1.1092793e+04
   2.1580000e+03   6.3600000e+02   8.9290000e+03   1.0603000e+04   4.9659590e-01   1.1576626e+04
   1.8160000e+03   9.7800000e+02   1.1667000e+04   7.8650000e+03   6.0391472e-01   1.0341957e+04
   2.0430000e+03   7.5100000e+02   9.8280000e+03   9.7040000e+03   5.3171191e-01   1.1125159e+04
   2.1140000e+03   6.8000000e+02   9.2620000e+03   1.0270000e+04   5.0954045e-01   1.1984160e+04
   2.0440000e+03   7.5000000e+02   1.0114000e+04   9.4180000e+03   5.4456687e-01   1.0897367e+04
   1.9830000e+03   8.1100000e+02   1.0346000e+04   9.1860000e+03   5.5222610e-01   1.1523638e+04
   2.1990000e+03   5.9500000e+02   8.6440000e+03   1.0888000e+04   4.8566694e-01   1.1377691e+04
   2.1300000e+03   6.6400000e+02   9.1660000e+03   1.0366000e+04   5.0595718e-01   1.1425870e+04
   1.9250000e+03   8.6900000e+02   1.0689000e+04   8.8430000e+03   5.6499149e-01   1.0953494e+04
   1.8960000e+03   8.9800000e+02   1.0989000e+04   8.5430000e+03   5.7712980e-01   1.1069247e+04
   2.0990000e+03   6.9500000e+02   9.4810000e+03   1.0051000e+04   5.1867777e-01   1.1604224e+04
   2.3950000e+03   3.9900000e+02   6.9250000e+03   1.2607000e+04   4.1745051e-01   1.2689871e+04
   2.2230000e+03   5.7100000e+02   8.1650000e+03   1.1367000e+04   4.6528711e-01   1.1657369e+04
   2.2560000e+03   5.3800000e+02   8.1810000e+03   1.1351000e+04   4.6748186e-01   1.2179980e+04
   1.9960000e+03   7.9800000e+02   1.0279000e+04   9.2530000e+03   5.4980740e-01   1.0724787e+04
   1.9240000e+03   8.7000000e+02   1.0869000e+04   8.6630000e+03   5.7300905e-01   1.0831398e+04
   1.9500000e+03   8.4400000e+02   1.0760000e+04   8.7720000e+03   5.6929141e-01   1.0527779e+04
   2.1730000e+03   6.2100000e+02   8.8190000e+03   1.0713000e+04   4.9234077e-01   1.1920707e+04
   1.9960000e+03   7.9800000e+02   1.0359000e+04   9.1730000e+03   5.5339067e-01   1.0976230e+04
